WKN,Basiswert,Typ,Bezugs-verhältnis,Basispreis,Bewertungs-tag,Hebel,Kurs Basiswert,Geld,Brief,Untertägige Auktion,Handeln
FA1ZGU,EUR/USD,Call,"0,010000:1","1,265000 USD",20.03.2026 00:00:00,"1111,1014","1,1543 USD","0,0800","0,0900",-,-
FA1ZGB,EUR/USD,Call,"0,010000:1","1,180000 USD",20.03.2026 00:00:00,"104,1657","1,1543 USD","0,9500","0,9600",-,-
FA1ZG2,EUR/USD,Put,"0,010000:1","1,035000 USD",20.03.2026 00:00:00,"2702,7261","1,1543 USD","0,0270","0,0370",-,-
FA7M6S,EUR/USD,Put,"0,010000:1","1,225000 USD",20.03.2026 00:00:00,"17,9209","1,1543 USD","5,5700","5,5800",-,-
FA1ZFX,EUR/USD,Call,"0,010000:1","1,110000 USD",20.03.2026 00:00:00,"20,8329","1,1543 USD","4,7900","4,8000",-,-
FA1ZFS,EUR/USD,Call,"0,010000:1","1,085000 USD",20.03.2026 00:00:00,"14,7930","1,1543 USD","6,7600","6,7600",-,-
FA1ZF9,EUR/USD,Call,"0,010000:1","1,170000 USD",20.03.2026 00:00:00,"78,7367","1,1543 USD","1,2700","1,2700",-,-
FA5N94,EUR/USD,Put,"0,010000:1","1,205000 USD",20.03.2026 00:00:00,"24,4488","1,1543 USD","4,0700","4,0900",-,-
FA1ZHP,EUR/USD,Put,"0,010000:1","1,140000 USD",20.03.2026 00:00:00,"123,4557","1,1543 USD","0,8000","0,8100",-,-
FA1ZHU,EUR/USD,Put,"0,010000:1","1,165000 USD",20.03.2026 00:00:00,"59,8792","1,1543 USD","1,6600","1,6700",-,-
FA1ZHB,EUR/USD,Put,"0,010000:1","1,080000 USD",20.03.2026 00:00:00,"833,3116","1,1543 USD","0,1100","0,1200",-,-
FA7M6M,EUR/USD,Call,"0,010000:1","1,300000 USD",20.03.2026 00:00:00,"2272,7667","1,1543 USD","0,0340","0,0440",-,-
FA12AD,EUR/USD,Call,"0,010000:1","1,275000 USD",20.03.2026 00:00:00,"1369,8867","1,1543 USD","0,0630","0,0730",-,-
FA1ZF0,EUR/USD,Call,"0,010000:1","1,125000 USD",20.03.2026 00:00:00,"26,9546","1,1543 USD","3,7100","3,7100",-,-
FA1ZHJ,EUR/USD,Put,"0,010000:1","1,115000 USD",20.03.2026 00:00:00,"270,2679","1,1543 USD","0,3600","0,3700",-,-
FA1ZFV,EUR/USD,Call,"0,010000:1","1,100000 USD",20.03.2026 00:00:00,"17,9531","1,1543 USD","5,5600","5,5600",-,-
FA1ZF7,EUR/USD,Call,"0,010000:1","1,160000 USD",20.03.2026 00:00:00,"59,1710","1,1543 USD","1,6800","1,6900",-,-
FA1ZHR,EUR/USD,Put,"0,010000:1","1,150000 USD",20.03.2026 00:00:00,"90,9051","1,1543 USD","1,0900","1,1000",-,-
FA1ZHW,EUR/USD,Put,"0,010000:1","1,175000 USD",20.03.2026 00:00:00,"46,0809","1,1543 USD","2,1500","2,1700",-,-
FA1ZHD,EUR/USD,Put,"0,010000:1","1,090000 USD",20.03.2026 00:00:00,"624,9945","1,1543 USD","0,1500","0,1600",-,-
FA1ZGZ,EUR/USD,Put,"0,010000:1","1,020000 USD",20.03.2026 00:00:00,"3448,1862","1,1543 USD","0,0190","0,0290",-,-
FA1ZGL,EUR/USD,Call,"0,010000:1","1,225000 USD",20.03.2026 00:00:00,"384,5987","1,1543 USD","0,2600","0,2600",-,-
FA1ZGG,EUR/USD,Call,"0,010000:1","1,205000 USD",20.03.2026 00:00:00,"212,7604","1,1543 USD","0,4600","0,4700",-,-
FA1ZG7,EUR/USD,Put,"0,010000:1","1,060000 USD",20.03.2026 00:00:00,"1470,6009","1,1543 USD","0,0580","0,0680",-,-
FA7M6N,EUR/USD,Call,"0,010000:1","1,305000 USD",20.03.2026 00:00:00,"2500,0217","1,1543 USD","0,0300","0,0400",-,-
FA1ZF4,EUR/USD,Call,"0,010000:1","1,145000 USD",20.03.2026 00:00:00,"40,9818","1,1543 USD","2,4400","2,4400",-,-
FA1ZHK,EUR/USD,Put,"0,010000:1","1,120000 USD",20.03.2026 00:00:00,"232,5601","1,1543 USD","0,4200","0,4300",-,-
FA1ZHF,EUR/USD,Put,"0,010000:1","1,100000 USD",20.03.2026 00:00:00,"454,5533","1,1543 USD","0,2100","0,2200",-,-
FA7M6Q,EUR/USD,Call,"0,010000:1","1,315000 USD",20.03.2026 00:00:00,"2941,2018","1,1543 USD","0,0240","0,0340",-,-
FA1ZFU,EUR/USD,Call,"0,010000:1","1,095000 USD",20.03.2026 00:00:00,"16,7777","1,1543 USD","5,9600","5,9500",-,-
FA1ZF6,EUR/USD,Call,"0,010000:1","1,155000 USD",20.03.2026 00:00:00,"52,0828","1,1543 USD","1,9100","1,9200",-,-
FA1ZHX,EUR/USD,Put,"0,010000:1","1,180000 USD",20.03.2026 00:00:00,"40,8134","1,1543 USD","2,4300","2,4500",-,-
FA1ZHS,EUR/USD,Put,"0,010000:1","1,155000 USD",20.03.2026 00:00:00,"78,7394","1,1543 USD","1,2600","1,2800",-,-
FA1ZHE,EUR/USD,Put,"0,010000:1","1,095000 USD",20.03.2026 00:00:00,"526,3249","1,1543 USD","0,1800","0,1900",-,-
FA1ZFZ,EUR/USD,Call,"0,010000:1","1,120000 USD",20.03.2026 00:00:00,"24,6303","1,1543 USD","4,0600","4,0500",-,-
FA1ZF2,EUR/USD,Call,"0,010000:1","1,135000 USD",20.03.2026 00:00:00,"32,8944","1,1543 USD","3,0400","3,0400",-,-
FA1ZHH,EUR/USD,Put,"0,010000:1","1,110000 USD",20.03.2026 00:00:00,"322,5890","1,1543 USD","0,3000","0,3100",-,-
FA1ZHM,EUR/USD,Put,"0,010000:1","1,130000 USD",20.03.2026 00:00:00,"169,4944","1,1543 USD","0,5800","0,5900",-,-
FA5N91,EUR/USD,Call,"0,010000:1","1,290000 USD",20.03.2026 00:00:00,"1886,7272","1,1543 USD","0,0430","0,0530",-,-
FA1ZGR,EUR/USD,Call,"0,010000:1","1,250000 USD",20.03.2026 00:00:00,"769,3208","1,1543 USD","0,1200","0,1300",-,-
FA1ZGW,EUR/USD,Put,"0,010000:1","1,005000 USD",20.03.2026 00:00:00,"4167,2626","1,1543 USD","0,0140","0,0240",-,-
FA1ZGD,EUR/USD,Call,"0,010000:1","1,190000 USD",20.03.2026 00:00:00,"140,8566","1,1543 USD","0,7100","0,7100",-,-
FA1ZG4,EUR/USD,Put,"0,010000:1","1,045000 USD",20.03.2026 00:00:00,"2127,6137","1,1543 USD","0,0360","0,0470",-,-
FA7M6R,EUR/USD,Put,"0,010000:1","1,220000 USD",20.03.2026 00:00:00,"19,2308","1,1543 USD","5,1800","5,2100",-,-
FA5N95,EUR/USD,Put,"0,010000:1","1,210000 USD",20.03.2026 00:00:00,"22,4729","1,1543 USD","4,4300","4,4500",-,-
FA1ZFY,EUR/USD,Call,"0,010000:1","1,115000 USD",20.03.2026 00:00:00,"22,6257","1,1543 USD","4,4200","4,4200",-,-
FA1ZFT,EUR/USD,Call,"0,010000:1","1,090000 USD",20.03.2026 00:00:00,"15,7476","1,1543 USD","6,3500","6,3600",-,-
FA1ZF5,EUR/USD,Call,"0,010000:1","1,150000 USD",20.03.2026 00:00:00,"46,0831","1,1543 USD","2,1700","2,1700",-,-
FA12AF,EUR/USD,Put,"0,010000:1","1,195000 USD",20.03.2026 00:00:00,"29,4102","1,1543 USD","3,3800","3,4000",-,-
FA5N92,EUR/USD,Call,"0,010000:1","1,295000 USD",20.03.2026 00:00:00,"2083,5678","1,1543 USD","0,0380","0,0480",-,-
FA1ZF1,EUR/USD,Call,"0,010000:1","1,130000 USD",20.03.2026 00:00:00,"29,7608","1,1543 USD","3,3700","3,3700",-,-
FA1ZHN,EUR/USD,Put,"0,010000:1","1,135000 USD",20.03.2026 00:00:00,"144,9375","1,1543 USD","0,6800","0,6900",-,-
FA1ZFR,EUR/USD,Call,"0,010000:1","1,080000 USD",20.03.2026 00:00:00,"13,9667","1,1543 USD","7,1600","7,1600",-,-
FA1ZFW,EUR/USD,Call,"0,010000:1","1,105000 USD",20.03.2026 00:00:00,"19,3416","1,1543 USD","5,1800","5,1800",-,-
FA1ZF8,EUR/USD,Call,"0,010000:1","1,165000 USD",20.03.2026 00:00:00,"68,4961","1,1543 USD","1,4600","1,4600",-,-
FA1ZHQ,EUR/USD,Put,"0,010000:1","1,145000 USD",20.03.2026 00:00:00,"105,2567","1,1543 USD","0,9300","0,9500",-,-
FA1ZHV,EUR/USD,Put,"0,010000:1","1,170000 USD",20.03.2026 00:00:00,"52,3610","1,1543 USD","1,8900","1,9100",-,-
FA1ZHC,EUR/USD,Put,"0,010000:1","1,085000 USD",20.03.2026 00:00:00,"714,2981","1,1543 USD","0,1300","0,1400",-,-
FA5N96,EUR/USD,Put,"0,010000:1","1,215000 USD",20.03.2026 00:00:00,"20,7461","1,1543 USD","4,8000","4,8200",-,-
FA7M6T,EUR/USD,Put,"0,010000:1","1,230000 USD",20.03.2026 00:00:00,"16,7218","1,1543 USD","5,9600","5,9800",-,-
FA1ZGN,EUR/USD,Call,"0,010000:1","1,235000 USD",20.03.2026 00:00:00,"500,0519","1,1543 USD","0,1900","0,2000",-,-
FA1ZG9,EUR/USD,Put,"0,010000:1","1,070000 USD",20.03.2026 00:00:00,"1098,9486","1,1543 USD","0,0800","0,0900",-,-
FA5N9Z,EUR/USD,Call,"0,010000:1","1,280000 USD",20.03.2026 00:00:00,"1562,4592","1,1543 USD","0,0530","0,0630",-,-
FA5N93,EUR/USD,Put,"0,010000:1","1,200000 USD",20.03.2026 00:00:00,"26,7384","1,1543 USD","3,7200","3,7300",-,-
FA1ZGY,EUR/USD,Put,"0,010000:1","1,015000 USD",20.03.2026 00:00:00,"3703,9281","1,1543 USD","0,0170","0,0270",-,-
FA1ZGT,EUR/USD,Call,"0,010000:1","1,260000 USD",20.03.2026 00:00:00,"1000,1125","1,1543 USD","0,0900","0,1000",-,-
FA1ZGA,EUR/USD,Call,"0,010000:1","1,175000 USD",20.03.2026 00:00:00,"90,9035","1,1543 USD","1,1000","1,1100",-,-
FA1ZG1,EUR/USD,Put,"0,010000:1","1,030000 USD",20.03.2026 00:00:00,"2941,0742","1,1543 USD","0,0230","0,0330",-,-
FA7M6P,EUR/USD,Call,"0,010000:1","1,310000 USD",20.03.2026 00:00:00,"2777,8019","1,1543 USD","0,0270","0,0370",-,-
FA1ZF3,EUR/USD,Call,"0,010000:1","1,140000 USD",20.03.2026 00:00:00,"36,6306","1,1543 USD","2,7300","2,7400",-,-
FA1ZHL,EUR/USD,Put,"0,010000:1","1,125000 USD",20.03.2026 00:00:00,"196,0665","1,1543 USD","0,4900","0,5000",-,-
FA1ZHG,EUR/USD,Put,"0,010000:1","1,105000 USD",20.03.2026 00:00:00,"384,6453","1,1543 USD","0,2500","0,2600",-,-
FA12AE,EUR/USD,Put,"0,010000:1","1,190000 USD",20.03.2026 00:00:00,"32,5738","1,1543 USD","3,0500","3,0600",-,-
FA1ZGH,EUR/USD,Call,"0,010000:1","1,210000 USD",20.03.2026 00:00:00,"250,0108","1,1543 USD","0,4000","0,4100",-,-
FA1ZGM,EUR/USD,Call,"0,010000:1","1,230000 USD",20.03.2026 00:00:00,"434,8240","1,1543 USD","0,2200","0,2300",-,-
FA1ZG8,EUR/USD,Put,"0,010000:1","1,065000 USD",20.03.2026 00:00:00,"1265,7788","1,1543 USD","0,0680","0,0780",-,-
FA5N90,EUR/USD,Call,"0,010000:1","1,285000 USD",20.03.2026 00:00:00,"1724,2125","1,1543 USD","0,0490","0,0590",-,-
FA1ZGX,EUR/USD,Put,"0,010000:1","1,010000 USD",20.03.2026 00:00:00,"4000,4159","1,1543 USD","0,0150","0,0250",-,-
FA1ZGS,EUR/USD,Call,"0,010000:1","1,255000 USD",20.03.2026 00:00:00,"833,3983","1,1543 USD","0,1100","0,1200",-,-
FA1ZGE,EUR/USD,Call,"0,010000:1","1,195000 USD",20.03.2026 00:00:00,"161,2805","1,1543 USD","0,6200","0,6300",-,-
FA1ZG0,EUR/USD,Put,"0,010000:1","1,025000 USD",20.03.2026 00:00:00,"3225,7225","1,1543 USD","0,0210","0,0310",-,-
FA1ZGK,EUR/USD,Call,"0,010000:1","1,220000 USD",20.03.2026 00:00:00,"322,5694","1,1543 USD","0,3000","0,3100",-,-
FA1ZGF,EUR/USD,Call,"0,010000:1","1,200000 USD",20.03.2026 00:00:00,"185,1996","1,1543 USD","0,5300","0,5400",-,-
FA1ZG6,EUR/USD,Put,"0,010000:1","1,055000 USD",20.03.2026 00:00:00,"1666,7388","1,1543 USD","0,0490","0,0590",-,-
FA1ZGQ,EUR/USD,Call,"0,010000:1","1,245000 USD",20.03.2026 00:00:00,"666,7359","1,1543 USD","0,1400","0,1500",-,-
FA1ZGV,EUR/USD,Put,"0,010000:1","1,000000 USD",20.03.2026 00:00:00,"4348,2405","1,1543 USD","0,0130","0,0230",-,-
FA1ZGC,EUR/USD,Call,"0,010000:1","1,185000 USD",20.03.2026 00:00:00,"120,4777","1,1543 USD","0,8200","0,8300",-,-
FA1ZG3,EUR/USD,Put,"0,010000:1","1,040000 USD",20.03.2026 00:00:00,"2381,0554","1,1543 USD","0,0310","0,0410",-,-
FA1ZHY,EUR/USD,Put,"0,010000:1","1,185000 USD",20.03.2026 00:00:00,"36,3614","1,1543 USD","2,7200","2,7300",-,-
FA1ZHT,EUR/USD,Put,"0,010000:1","1,160000 USD",20.03.2026 00:00:00,"68,4937","1,1543 USD","1,4400","1,4500",-,-
FA1ZHA,EUR/USD,Put,"0,010000:1","1,075000 USD",20.03.2026 00:00:00,"909,1302","1,1543 USD","0,0930","0,1100",-,-
FA12AC,EUR/USD,Call,"0,010000:1","1,270000 USD",20.03.2026 00:00:00,"1234,4930","1,1543 USD","0,0720","0,0820",-,-
FA1ZGJ,EUR/USD,Call,"0,010000:1","1,215000 USD",20.03.2026 00:00:00,"285,7415","1,1543 USD","0,3400","0,3500",-,-
FA1ZG5,EUR/USD,Put,"0,010000:1","1,050000 USD",20.03.2026 00:00:00,"1886,6780","1,1543 USD","0,0420","0,0520",-,-
FD01RZ,EUR/USD,Call,"0,010000:1","1,195000 USD",19.06.2026 00:00:00,"83,3318","1,1543 USD","1,1900","1,2000",-,-
FD01RL,EUR/USD,Call,"0,010000:1","1,130000 USD",19.06.2026 00:00:00,"24,5689","1,1543 USD","4,0700","4,0700",-,-
FD01R6,EUR/USD,Call,"0,010000:1","1,230000 USD",19.06.2026 00:00:00,"172,4167","1,1543 USD","0,5700","0,5800",-,-
FD01TU,EUR/USD,Put,"0,010000:1","1,230000 USD",19.06.2026 00:00:00,"17,1231","1,1543 USD","5,8300","5,8500",-,-
FD01TP,EUR/USD,Put,"0,010000:1","1,205000 USD",19.06.2026 00:00:00,"24,2714","1,1543 USD","4,1100","4,1300",-,-
FD01TB,EUR/USD,Put,"0,010000:1","1,145000 USD",19.06.2026 00:00:00,"78,7394","1,1543 USD","1,2700","1,2700",-,-
FD01SZ,EUR/USD,Put,"0,010000:1","1,085000 USD",19.06.2026 00:00:00,"322,5862","1,1543 USD","0,3000","0,3100",-,-
FD01SG,EUR/USD,Call,"0,010000:1","1,280000 USD",19.06.2026 00:00:00,"454,5533","1,1543 USD","0,2100","0,2200",-,-
FD01SL,EUR/USD,Call,"0,010000:1","1,300000 USD",19.06.2026 00:00:00,"624,9945","1,1543 USD","0,1500","0,1600",-,-
FD01S2,EUR/USD,Put,"0,010000:1","1,100000 USD",19.06.2026 00:00:00,"232,5641","1,1543 USD","0,4200","0,4300",-,-
FD01TM,EUR/USD,Put,"0,010000:1","1,195000 USD",19.06.2026 00:00:00,"28,4887","1,1543 USD","3,4900","3,5100",-,-
FD01TH,EUR/USD,Put,"0,010000:1","1,175000 USD",19.06.2026 00:00:00,"41,3205","1,1543 USD","2,4000","2,4200",-,-
FD01RJ,EUR/USD,Call,"0,010000:1","1,120000 USD",19.06.2026 00:00:00,"21,1412","1,1543 USD","4,7200","4,7300",-,-
FD01R9,EUR/USD,Call,"0,010000:1","1,245000 USD",19.06.2026 00:00:00,"232,5601","1,1543 USD","0,4200","0,4300",-,-
FD01TQ,EUR/USD,Put,"0,010000:1","1,210000 USD",19.06.2026 00:00:00,"22,4721","1,1543 USD","4,4300","4,4500",-,-
FD01TC,EUR/USD,Put,"0,010000:1","1,150000 USD",19.06.2026 00:00:00,"69,9270","1,1543 USD","1,4100","1,4300",-,-
FD01RV,EUR/USD,Call,"0,010000:1","1,175000 USD",19.06.2026 00:00:00,"55,2481","1,1543 USD","1,7900","1,8100",-,-
FD01RQ,EUR/USD,Call,"0,010000:1","1,150000 USD",19.06.2026 00:00:00,"34,4812","1,1543 USD","2,9000","2,9000",-,-
FD01R2,EUR/USD,Call,"0,010000:1","1,210000 USD",19.06.2026 00:00:00,"114,9375","1,1543 USD","0,8700","0,8700",-,-
FD01ST,EUR/USD,Put,"0,010000:1","1,055000 USD",19.06.2026 00:00:00,"666,6782","1,1543 USD","0,1400","0,1500",-,-
FD01SY,EUR/USD,Put,"0,010000:1","1,080000 USD",19.06.2026 00:00:00,"370,3799","1,1543 USD","0,2600","0,2700",-,-
FD01SA,EUR/USD,Call,"0,010000:1","1,250000 USD",19.06.2026 00:00:00,"256,4080","1,1543 USD","0,3800","0,3900",-,-
FD01S5,EUR/USD,Put,"0,010000:1","1,115000 USD",19.06.2026 00:00:00,"161,2875","1,1543 USD","0,6100","0,6200",-,-
FD01TJ,EUR/USD,Put,"0,010000:1","1,180000 USD",19.06.2026 00:00:00,"37,5936","1,1543 USD","2,6500","2,6700",-,-
FD01TR,EUR/USD,Put,"0,010000:1","1,215000 USD",19.06.2026 00:00:00,"20,8759","1,1543 USD","4,7700","4,7900",-,-
FD01TD,EUR/USD,Put,"0,010000:1","1,155000 USD",19.06.2026 00:00:00,"62,4951","1,1543 USD","1,5800","1,6000",-,-
FD01RT,EUR/USD,Call,"0,010000:1","1,165000 USD",19.06.2026 00:00:00,"45,6617","1,1543 USD","2,1900","2,1900",-,-
FD01RY,EUR/USD,Call,"0,010000:1","1,190000 USD",19.06.2026 00:00:00,"75,1899","1,1543 USD","1,3200","1,3300",-,-
FD01R0,EUR/USD,Call,"0,010000:1","1,200000 USD",19.06.2026 00:00:00,"93,4595","1,1543 USD","1,0600","1,0600",-,-
FD01SW,EUR/USD,Put,"0,010000:1","1,070000 USD",19.06.2026 00:00:00,"476,2028","1,1543 USD","0,2000","0,2100",-,-
FD01SR,EUR/USD,Put,"0,010000:1","1,045000 USD",19.06.2026 00:00:00,"833,3694","1,1543 USD","0,1100","0,1200",-,-
FD01SD,EUR/USD,Call,"0,010000:1","1,265000 USD",19.06.2026 00:00:00,"344,8455","1,1543 USD","0,2800","0,2900",-,-
FD01S8,EUR/USD,Put,"0,010000:1","1,130000 USD",19.06.2026 00:00:00,"111,0995","1,1543 USD","0,8800","0,9000",-,-
FD01RM,EUR/USD,Call,"0,010000:1","1,135000 USD",19.06.2026 00:00:00,"26,6664","1,1543 USD","3,7500","3,7500",-,-
FD01RH,EUR/USD,Call,"0,010000:1","1,115000 USD",19.06.2026 00:00:00,"19,7247","1,1543 USD","5,0700","5,0700",-,-
FD01R7,EUR/USD,Call,"0,010000:1","1,235000 USD",19.06.2026 00:00:00,"192,3160","1,1543 USD","0,5200","0,5200",-,-
FD01SJ,EUR/USD,Call,"0,010000:1","1,290000 USD",19.06.2026 00:00:00,"526,3568","1,1543 USD","0,1800","0,1900",-,-
FD01S0,EUR/USD,Put,"0,010000:1","1,090000 USD",19.06.2026 00:00:00,"294,1405","1,1543 USD","0,3300","0,3400",-,-
FD01TG,EUR/USD,Put,"0,010000:1","1,170000 USD",19.06.2026 00:00:00,"45,6628","1,1543 USD","2,1700","2,1900",-,-
FD01TL,EUR/USD,Put,"0,010000:1","1,190000 USD",19.06.2026 00:00:00,"31,1531","1,1543 USD","3,1900","3,2100",-,-
FD01SM,EUR/USD,Call,"0,010000:1","1,305000 USD",19.06.2026 00:00:00,"714,3414","1,1543 USD","0,1300","0,1400",-,-
FD01SH,EUR/USD,Call,"0,010000:1","1,285000 USD",19.06.2026 00:00:00,"500,0476","1,1543 USD","0,1900","0,2000",-,-
FD01S3,EUR/USD,Put,"0,010000:1","1,105000 USD",19.06.2026 00:00:00,"204,0975","1,1543 USD","0,4800","0,4900",-,-
FD01RW,EUR/USD,Call,"0,010000:1","1,180000 USD",19.06.2026 00:00:00,"61,3523","1,1543 USD","1,6300","1,6300",-,-
FD01RR,EUR/USD,Call,"0,010000:1","1,155000 USD",19.06.2026 00:00:00,"37,7345","1,1543 USD","2,6500","2,6500",-,-
FD01R3,EUR/USD,Call,"0,010000:1","1,215000 USD",19.06.2026 00:00:00,"126,5954","1,1543 USD","0,7800","0,7900",-,-
FD01SU,EUR/USD,Put,"0,010000:1","1,060000 USD",19.06.2026 00:00:00,"588,2964","1,1543 USD","0,1600","0,1700",-,-
FD01SP,EUR/USD,Put,"0,010000:1","1,035000 USD",19.06.2026 00:00:00,"1020,4523","1,1543 USD","0,0870","0,0980",-,-
FD01SB,EUR/USD,Call,"0,010000:1","1,255000 USD",19.06.2026 00:00:00,"285,7440","1,1543 USD","0,3400","0,3500",-,-
FD01S6,EUR/USD,Put,"0,010000:1","1,120000 USD",19.06.2026 00:00:00,"140,8401","1,1543 USD","0,6900","0,7000",-,-
FD01TN,EUR/USD,Put,"0,010000:1","1,200000 USD",19.06.2026 00:00:00,"26,2460","1,1543 USD","3,7900","3,8100",-,-
FD01RK,EUR/USD,Call,"0,010000:1","1,125000 USD",19.06.2026 00:00:00,"22,7800","1,1543 USD","4,3900","4,4000",-,-
FD01R5,EUR/USD,Call,"0,010000:1","1,225000 USD",19.06.2026 00:00:00,"156,2621","1,1543 USD","0,6300","0,6400",-,-
FD01SS,EUR/USD,Put,"0,010000:1","1,050000 USD",19.06.2026 00:00:00,"769,2907","1,1543 USD","0,1200","0,1300",-,-
FD01SX,EUR/USD,Put,"0,010000:1","1,075000 USD",19.06.2026 00:00:00,"416,7100","1,1543 USD","0,2300","0,2400",-,-
FD01SE,EUR/USD,Call,"0,010000:1","1,270000 USD",19.06.2026 00:00:00,"384,6453","1,1543 USD","0,2500","0,2600",-,-
FD01S9,EUR/USD,Put,"0,010000:1","1,135000 USD",19.06.2026 00:00:00,"99,0141","1,1543 USD","0,9900","1,0100",-,-
FD01SF,EUR/USD,Call,"0,010000:1","1,275000 USD",19.06.2026 00:00:00,"416,7100","1,1543 USD","0,2300","0,2400",-,-
FD01SK,EUR/USD,Call,"0,010000:1","1,295000 USD",19.06.2026 00:00:00,"588,2709","1,1543 USD","0,1600","0,1700",-,-
FD01S1,EUR/USD,Put,"0,010000:1","1,095000 USD",19.06.2026 00:00:00,"263,1487","1,1543 USD","0,3800","0,3900",-,-
FD01RN,EUR/USD,Call,"0,010000:1","1,140000 USD",19.06.2026 00:00:00,"28,9857","1,1543 USD","3,4500","3,4600",-,-
FD01R8,EUR/USD,Call,"0,010000:1","1,240000 USD",19.06.2026 00:00:00,"212,7751","1,1543 USD","0,4700","0,4800",-,-
FD01TS,EUR/USD,Put,"0,010000:1","1,220000 USD",19.06.2026 00:00:00,"19,4540","1,1543 USD","5,1100","5,1300",-,-
FD01TE,EUR/USD,Put,"0,010000:1","1,160000 USD",19.06.2026 00:00:00,"56,5020","1,1543 USD","1,7500","1,7600",-,-
FD01RU,EUR/USD,Call,"0,010000:1","1,170000 USD",19.06.2026 00:00:00,"49,9986","1,1543 USD","1,9800","1,9900",-,-
FD01RP,EUR/USD,Call,"0,010000:1","1,145000 USD",19.06.2026 00:00:00,"31,5484","1,1543 USD","3,1700","3,1800",-,-
FD01R1,EUR/USD,Call,"0,010000:1","1,205000 USD",19.06.2026 00:00:00,"103,1008","1,1543 USD","0,9600","0,9700",-,-
FD01SN,EUR/USD,Call,"0,010000:1","1,310000 USD",19.06.2026 00:00:00,"769,2841","1,1543 USD","0,1200","0,1300",-,-
FD01S4,EUR/USD,Put,"0,010000:1","1,110000 USD",19.06.2026 00:00:00,"181,8323","1,1543 USD","0,5400","0,5500",-,-
FD01TF,EUR/USD,Put,"0,010000:1","1,165000 USD",19.06.2026 00:00:00,"50,7658","1,1543 USD","1,9500","1,9600",-,-
FD01TK,EUR/USD,Put,"0,010000:1","1,185000 USD",19.06.2026 00:00:00,"34,1311","1,1543 USD","2,9100","2,9200",-,-
FD01SV,EUR/USD,Put,"0,010000:1","1,065000 USD",19.06.2026 00:00:00,"526,3249","1,1543 USD","0,1800","0,1900",-,-
FD01SQ,EUR/USD,Put,"0,010000:1","1,040000 USD",19.06.2026 00:00:00,"909,1539","1,1543 USD","0,0990","0,1100",-,-
FD01SC,EUR/USD,Call,"0,010000:1","1,260000 USD",19.06.2026 00:00:00,"312,5243","1,1543 USD","0,3100","0,3200",-,-
FD01S7,EUR/USD,Put,"0,010000:1","1,125000 USD",19.06.2026 00:00:00,"126,5778","1,1543 USD","0,7900","0,8000",-,-
FD01TT,EUR/USD,Put,"0,010000:1","1,225000 USD",19.06.2026 00:00:00,"18,2152","1,1543 USD","5,4700","5,4800",-,-
FD01TA,EUR/USD,Put,"0,010000:1","1,140000 USD",19.06.2026 00:00:00,"88,5024","1,1543 USD","1,1200","1,1300",-,-
FD01RS,EUR/USD,Call,"0,010000:1","1,160000 USD",19.06.2026 00:00:00,"41,4955","1,1543 USD","2,4100","2,4200",-,-
FD01RX,EUR/USD,Call,"0,010000:1","1,185000 USD",19.06.2026 00:00:00,"68,0301","1,1543 USD","1,4700","1,4800",-,-
FD01R4,EUR/USD,Call,"0,010000:1","1,220000 USD",19.06.2026 00:00:00,"140,8560","1,1543 USD","0,7000","0,7100",-,-
FA7M6X,EUR/USD,Call,"0,010000:1","1,315000 USD",18.09.2026 00:00:00,"370,3767","1,1543 USD","0,2600","0,2700",-,-
FA1ZLC,EUR/USD,Put,"0,010000:1","1,200000 USD",18.09.2026 00:00:00,"25,5104","1,1543 USD","3,9000","3,9200",-,-
FA1ZJX,EUR/USD,Call,"0,010000:1","1,225000 USD",18.09.2026 00:00:00,"95,2372","1,1543 USD","1,0400","1,0500",-,-
FA1ZJS,EUR/USD,Call,"0,010000:1","1,200000 USD",18.09.2026 00:00:00,"62,8914","1,1543 USD","1,5800","1,5900",-,-
FA1ZJE,EUR/USD,Call,"0,010000:1","1,140000 USD",18.09.2026 00:00:00,"24,4494","1,1543 USD","4,0800","4,0900",-,-
FA1ZJ6,EUR/USD,Put,"0,010000:1","1,000000 USD",18.09.2026 00:00:00,"1020,4170","1,1543 USD","0,0880","0,0980",-,-
FA1ZH7,EUR/USD,Call,"0,010000:1","1,105000 USD",18.09.2026 00:00:00,"15,8229","1,1543 USD","6,3200","6,3200",-,-
FA1ZJK,EUR/USD,Call,"0,010000:1","1,165000 USD",18.09.2026 00:00:00,"35,3353","1,1543 USD","2,8200","2,8200",-,-
FA1ZJF,EUR/USD,Call,"0,010000:1","1,145000 USD",18.09.2026 00:00:00,"26,2469","1,1543 USD","3,8100","3,8100",-,-
FA1ZJ3,EUR/USD,Call,"0,010000:1","1,255000 USD",18.09.2026 00:00:00,"153,8474","1,1543 USD","0,6400","0,6500",-,-
FA1ZH1,EUR/USD,Call,"0,010000:1","1,075000 USD",18.09.2026 00:00:00,"11,7365","1,1543 USD","8,5200","8,5200",-,-
FA12AH,EUR/USD,Call,"0,010000:1","1,275000 USD",18.09.2026 00:00:00,"208,3351","1,1543 USD","0,4700","0,4800",-,-
FA1ZH9,EUR/USD,Call,"0,010000:1","1,115000 USD",18.09.2026 00:00:00,"17,7297","1,1543 USD","5,6400","5,6400",-,-
