WKN,Basiswert,Typ,Bezugs-verhältnis,Basispreis,Bewertungs-tag,Hebel,Kurs Basiswert,Geld,Brief,Untertägige Auktion,Handeln
SX6YGZ,Gold,Call,"10,000000:1","3000,000000 USD",20.03.2026 00:00:00,"3,8656","3982,055 USD","89,3400","89,2500",-,-
FD2T7N,Gold,Call,"10,000000:1","5120,000000 USD",20.03.2026 00:00:00,"185,4846","3982,055 USD","1,7700","1,8600",-,-
FD2T74,Gold,Put,"10,000000:1","4240,000000 USD",20.03.2026 00:00:00,"11,9165","3982,055 USD","28,7600","28,9500",-,-
FD2T8Q,Gold,Put,"10,000000:1","4640,000000 USD",20.03.2026 00:00:00,"5,9181","3982,055 USD","58,0200","58,2700",-,-
FD2T8V,Gold,Put,"10,000000:1","4740,000000 USD",20.03.2026 00:00:00,"5,1947","3982,055 USD","66,1400","66,4100",-,-
FD2T8C,Gold,Put,"10,000000:1","4400,000000 USD",20.03.2026 00:00:00,"8,6501","3982,055 USD","39,6400","39,8700",-,-
SX6YKN,Gold,Put,"10,000000:1","3280,000000 USD",20.03.2026 00:00:00,"316,5826","3982,055 USD","0,9500","1,0900",-,-
SX6YJ9,Gold,Put,"10,000000:1","3020,000000 USD",20.03.2026 00:00:00,"821,5144","3982,055 USD","0,2600","0,4200",-,-
SX6YJG,Gold,Put,"10,000000:1","2480,000000 USD",20.03.2026 00:00:00,"1438,0654","3982,055 USD","0,0620","0,2400",-,-
SX6YJL,Gold,Put,"10,000000:1","2560,000000 USD",20.03.2026 00:00:00,"1380,5774","3982,055 USD","0,0650","0,2500",-,-
SX6YJZ,Gold,Put,"10,000000:1","2820,000000 USD",20.03.2026 00:00:00,"1190,0484","3982,055 USD","0,1100","0,2900",-,-
SX8S7V,Gold,Call,"10,000000:1","3900,000000 USD",20.03.2026 00:00:00,"14,8628","3982,055 USD","23,3000","23,2200",-,-
SX8S79,Gold,Put,"10,000000:1","3600,000000 USD",20.03.2026 00:00:00,"86,0331","3982,055 USD","3,8900","4,0100",-,-
FD0JUK,Gold,Put,"10,000000:1","3860,000000 USD",20.03.2026 00:00:00,"34,0220","3982,055 USD","10,0100","10,1300",-,-
FD0JUF,Gold,Put,"10,000000:1","3780,000000 USD",20.03.2026 00:00:00,"44,6270","3982,055 USD","7,6000","7,7200",-,-
SX6YG7,Gold,Call,"10,000000:1","3160,000000 USD",20.03.2026 00:00:00,"4,5486","3982,055 USD","75,9600","75,8500",-,-
SX6YGP,Gold,Call,"10,000000:1","2800,000000 USD",20.03.2026 00:00:00,"3,2482","3982,055 USD","106,3000","106,2200",-,-
SX6YGU,Gold,Call,"10,000000:1","2900,000000 USD",20.03.2026 00:00:00,"3,5308","3982,055 USD","97,8000","97,7200",-,-
FD2T8N,Gold,Put,"10,000000:1","4600,000000 USD",20.03.2026 00:00:00,"6,2618","3982,055 USD","54,8300","55,0700",-,-
SX8S72,Gold,Put,"10,000000:1","3460,000000 USD",20.03.2026 00:00:00,"150,6632","3982,055 USD","2,1800","2,2900",-,-
FD2T6Z,Gold,Call,"10,000000:1","4660,000000 USD",20.03.2026 00:00:00,"78,0526","3982,055 USD","4,3800","4,4200",-,-
FD2T6L,Gold,Call,"10,000000:1","4400,000000 USD",20.03.2026 00:00:00,"45,2735","3982,055 USD","7,6200","7,6300",-,-
FD2T66,Gold,Call,"10,000000:1","4800,000000 USD",20.03.2026 00:00:00,"102,9829","3982,055 USD","3,3000","3,3500",-,-
FD2T8P,Gold,Put,"10,000000:1","4620,000000 USD",20.03.2026 00:00:00,"6,0875","3982,055 USD","56,4200","56,6600",-,-
FD2T8U,Gold,Put,"10,000000:1","4720,000000 USD",20.03.2026 00:00:00,"5,3260","3982,055 USD","64,5000","64,7500",-,-
FD2T8B,Gold,Put,"10,000000:1","4380,000000 USD",20.03.2026 00:00:00,"8,9718","3982,055 USD","38,2100","38,4300",-,-
FD2T6R,Gold,Call,"10,000000:1","4500,000000 USD",20.03.2026 00:00:00,"56,7422","3982,055 USD","6,0700","6,0800",-,-
FD2T6W,Gold,Call,"10,000000:1","4600,000000 USD",20.03.2026 00:00:00,"69,1403","3982,055 USD","4,9600","4,9900",-,-
FD2T63,Gold,Call,"10,000000:1","4740,000000 USD",20.03.2026 00:00:00,"91,5192","3982,055 USD","3,7200","3,7700",-,-
SX6YH3,Gold,Call,"10,000000:1","3760,000000 USD",20.03.2026 00:00:00,"11,1387","3982,055 USD","31,0700","30,9800",-,-
SX6YHB,Gold,Call,"10,000000:1","3240,000000 USD",20.03.2026 00:00:00,"4,9821","3982,055 USD","69,3800","69,2600",-,-
SX6YHP,Gold,Call,"10,000000:1","3480,000000 USD",20.03.2026 00:00:00,"6,8595","3982,055 USD","50,4300","50,3000",-,-
SX6YHU,Gold,Call,"10,000000:1","3580,000000 USD",20.03.2026 00:00:00,"8,1456","3982,055 USD","42,4900","42,3700",-,-
SX6YJ2,Gold,Put,"10,000000:1","2880,000000 USD",20.03.2026 00:00:00,"1112,8658","3982,055 USD","0,1400","0,3100",-,-
SX6YJE,Gold,Put,"10,000000:1","2440,000000 USD",20.03.2026 00:00:00,"1437,9571","3982,055 USD","0,0600","0,2400",-,-
SX6YJS,Gold,Put,"10,000000:1","2680,000000 USD",20.03.2026 00:00:00,"1327,4284","3982,055 USD","0,0760","0,2600",-,-
SX6YJX,Gold,Put,"10,000000:1","2780,000000 USD",20.03.2026 00:00:00,"1232,7357","3982,055 USD","0,0950","0,2800",-,-
FD2T6M,Gold,Call,"10,000000:1","4420,000000 USD",20.03.2026 00:00:00,"47,2592","3982,055 USD","7,3000","7,3000",-,-
FD2T67,Gold,Call,"10,000000:1","4820,000000 USD",20.03.2026 00:00:00,"106,8089","3982,055 USD","3,1700","3,2300",-,-
SX6YH9,Gold,Put,"10,000000:1","2340,000000 USD",20.03.2026 00:00:00,"1438,0834","3982,055 USD","0,0600","0,2400",-,-
SX6YHH,Gold,Call,"10,000000:1","3360,000000 USD",20.03.2026 00:00:00,"5,7899","3982,055 USD","59,7200","59,6000",-,-
SX6YHM,Gold,Call,"10,000000:1","3440,000000 USD",20.03.2026 00:00:00,"6,4664","3982,055 USD","53,4700","53,3600",-,-
SX6YJ5,Gold,Put,"10,000000:1","2940,000000 USD",20.03.2026 00:00:00,"986,0153","3982,055 USD","0,1800","0,3500",-,-
SX6YJH,Gold,Put,"10,000000:1","2500,000000 USD",20.03.2026 00:00:00,"1437,6142","3982,055 USD","0,0630","0,2400",-,-
SX6YJM,Gold,Put,"10,000000:1","2580,000000 USD",20.03.2026 00:00:00,"1380,2828","3982,055 USD","0,0660","0,2500",-,-
SX8S7U,Gold,Call,"10,000000:1","3880,000000 USD",20.03.2026 00:00:00,"14,2430","3982,055 USD","24,3100","24,2300",-,-
SX8S78,Gold,Put,"10,000000:1","3580,000000 USD",20.03.2026 00:00:00,"92,9969","3982,055 USD","3,6000","3,7100",-,-
FD0JUL,Gold,Put,"10,000000:1","3880,000000 USD",20.03.2026 00:00:00,"31,8544","3982,055 USD","10,7000","10,8300",-,-
FD0JUG,Gold,Put,"10,000000:1","3800,000000 USD",20.03.2026 00:00:00,"41,6657","3982,055 USD","8,1600","8,2800",-,-
FD2T7F,Gold,Call,"10,000000:1","4980,000000 USD",20.03.2026 00:00:00,"144,3665","3982,055 USD","2,3200","2,3900",-,-
FD2T7K,Gold,Call,"10,000000:1","5060,000000 USD",20.03.2026 00:00:00,"166,6799","3982,055 USD","1,9900","2,0700",-,-
FD2T71,Gold,Put,"10,000000:1","4180,000000 USD",20.03.2026 00:00:00,"13,6620","3982,055 USD","25,0600","25,2400",-,-
FD2T6S,Gold,Call,"10,000000:1","4520,000000 USD",20.03.2026 00:00:00,"58,4762","3982,055 USD","5,8800","5,9000",-,-
FD2T6X,Gold,Call,"10,000000:1","4620,000000 USD",20.03.2026 00:00:00,"72,0235","3982,055 USD","4,7600","4,7900",-,-
FD2T64,Gold,Call,"10,000000:1","4760,000000 USD",20.03.2026 00:00:00,"95,2994","3982,055 USD","3,5700","3,6200",-,-
FA5UWY,Gold,Put,"10,000000:1","3720,000000 USD",20.03.2026 00:00:00,"55,1065","3982,055 USD","6,1400","6,2600",-,-
FD2T8H,Gold,Put,"10,000000:1","4500,000000 USD",20.03.2026 00:00:00,"7,2916","3982,055 USD","47,0600","47,3000",-,-
FD2T8M,Gold,Put,"10,000000:1","4580,000000 USD",20.03.2026 00:00:00,"6,4467","3982,055 USD","53,2400","53,4900",-,-
SX6YJ4,Gold,Put,"10,000000:1","2920,000000 USD",20.03.2026 00:00:00,"1112,9637","3982,055 USD","0,1400","0,3100",-,-
SX6YJB,Gold,Put,"10,000000:1","2380,000000 USD",20.03.2026 00:00:00,"1437,7946","3982,055 USD","0,0600","0,2400",-,-
SX6YJP,Gold,Put,"10,000000:1","2620,000000 USD",20.03.2026 00:00:00,"1379,9363","3982,055 USD","0,0690","0,2500",-,-
SX6YJU,Gold,Put,"10,000000:1","2720,000000 USD",20.03.2026 00:00:00,"1327,3950","3982,055 USD","0,0820","0,2600",-,-
SX8S70,Gold,Put,"10,000000:1","3420,000000 USD",20.03.2026 00:00:00,"176,9326","3982,055 USD","1,8300","1,9500",-,-
FA0LNH,Gold,Put,"10,000000:1","3680,000000 USD",20.03.2026 00:00:00,"63,7678","3982,055 USD","5,2900","5,4100",-,-
FD0JUE,Gold,Call,"10,000000:1","4240,000000 USD",20.03.2026 00:00:00,"31,7372","3982,055 USD","10,9000","10,8700",-,-
FA5UWZ,Gold,Put,"10,000000:1","3740,000000 USD",20.03.2026 00:00:00,"51,3369","3982,055 USD","6,6000","6,7200",-,-
FA12AS,Gold,Call,"10,000000:1","4100,000000 USD",20.03.2026 00:00:00,"23,1366","3982,055 USD","14,9700","14,9200",-,-
FD2T8T,Gold,Put,"10,000000:1","4700,000000 USD",20.03.2026 00:00:00,"5,4635","3982,055 USD","62,8600","63,1100",-,-
FD2T8A,Gold,Put,"10,000000:1","4360,000000 USD",20.03.2026 00:00:00,"9,3158","3982,055 USD","36,8000","37,0100",-,-
SX6YJ7,Gold,Put,"10,000000:1","2980,000000 USD",20.03.2026 00:00:00,"907,9212","3982,055 USD","0,2100","0,3800",-,-
SX6YJJ,Gold,Put,"10,000000:1","2520,000000 USD",20.03.2026 00:00:00,"1437,8488","3982,055 USD","0,0640","0,2400",-,-
SX8S7Y,Gold,Call,"10,000000:1","3960,000000 USD",20.03.2026 00:00:00,"16,9267","3982,055 USD","20,4600","20,3900",-,-
SX8S7T,Gold,Call,"10,000000:1","3860,000000 USD",20.03.2026 00:00:00,"13,6566","3982,055 USD","25,3600","25,2700",-,-
SX8S77,Gold,Put,"10,000000:1","3560,000000 USD",20.03.2026 00:00:00,"100,5860","3982,055 USD","3,3200","3,4300",-,-
FA0LNE,Gold,Call,"10,000000:1","4020,000000 USD",20.03.2026 00:00:00,"19,3258","3982,055 USD","17,9200","17,8600",-,-
SX6YH2,Gold,Call,"10,000000:1","3740,000000 USD",20.03.2026 00:00:00,"10,7132","3982,055 USD","32,3100","32,2200",-,-
SX6YHA,Gold,Call,"10,000000:1","3220,000000 USD",20.03.2026 00:00:00,"4,8662","3982,055 USD","71,0100","70,9100",-,-
SX6YHT,Gold,Call,"10,000000:1","3560,000000 USD",20.03.2026 00:00:00,"7,7716","3982,055 USD","44,5100","44,3900",-,-
SX6YHY,Gold,Call,"10,000000:1","3660,000000 USD",20.03.2026 00:00:00,"9,2261","3982,055 USD","37,5100","37,4000",-,-
FD0JUH,Gold,Put,"10,000000:1","3820,000000 USD",20.03.2026 00:00:00,"38,8914","3982,055 USD","8,7400","8,8600",-,-
FD2T8G,Gold,Put,"10,000000:1","4480,000000 USD",20.03.2026 00:00:00,"7,5320","3982,055 USD","45,5500","45,7700",-,-
FD2T8L,Gold,Put,"10,000000:1","4560,000000 USD",20.03.2026 00:00:00,"6,6416","3982,055 USD","51,6800","51,9100",-,-
FD2T6N,Gold,Call,"10,000000:1","4440,000000 USD",20.03.2026 00:00:00,"49,3539","3982,055 USD","6,9900","7,0000",-,-
FD2T68,Gold,Call,"10,000000:1","4840,000000 USD",20.03.2026 00:00:00,"110,9440","3982,055 USD","3,0400","3,1100",-,-
FA0LNF,Gold,Put,"10,000000:1","3640,000000 USD",20.03.2026 00:00:00,"74,0365","3982,055 USD","4,5500","4,6600",-,-
SX6YH7,Gold,Call,"10,000000:1","3840,000000 USD",20.03.2026 00:00:00,"13,0923","3982,055 USD","26,4400","26,3500",-,-
SX6YHF,Gold,Call,"10,000000:1","3320,000000 USD",20.03.2026 00:00:00,"5,4957","3982,055 USD","62,9000","62,7900",-,-
SX6YHK,Gold,Call,"10,000000:1","3400,000000 USD",20.03.2026 00:00:00,"6,1120","3982,055 USD","56,5700","56,4600",-,-
SX6YJ6,Gold,Put,"10,000000:1","2960,000000 USD",20.03.2026 00:00:00,"932,5299","3982,055 USD","0,1900","0,3700",-,-
SX6YJN,Gold,Put,"10,000000:1","2600,000000 USD",20.03.2026 00:00:00,"1380,4388","3982,055 USD","0,0680","0,2500",-,-
FD0UD0,Gold,Call,"10,000000:1","4380,000000 USD",20.03.2026 00:00:00,"43,3920","3982,055 USD","7,9600","7,9700",-,-
FD0UDU,Gold,Call,"10,000000:1","4260,000000 USD",20.03.2026 00:00:00,"33,1715","3982,055 USD","10,4200","10,4100",-,-
FD2T8S,Gold,Put,"10,000000:1","4680,000000 USD",20.03.2026 00:00:00,"5,6083","3982,055 USD","61,2400","61,4600",-,-
FD2T8E,Gold,Put,"10,000000:1","4440,000000 USD",20.03.2026 00:00:00,"8,0580","3982,055 USD","42,5700","42,7700",-,-
FD2T6T,Gold,Call,"10,000000:1","4540,000000 USD",20.03.2026 00:00:00,"61,0560","3982,055 USD","5,6300","5,6600",-,-
FD2T6Y,Gold,Call,"10,000000:1","4640,000000 USD",20.03.2026 00:00:00,"75,0021","3982,055 USD","4,5700","4,6100",-,-
FD2T60,Gold,Call,"10,000000:1","4680,000000 USD",20.03.2026 00:00:00,"81,3600","3982,055 USD","4,2000","4,2500",-,-
SX6YH1,Gold,Call,"10,000000:1","3720,000000 USD",20.03.2026 00:00:00,"10,3098","3982,055 USD","33,5700","33,4900",-,-
SX6YHE,Gold,Call,"10,000000:1","3300,000000 USD",20.03.2026 00:00:00,"5,3582","3982,055 USD","64,5100","64,4200",-,-
SX6YHS,Gold,Call,"10,000000:1","3540,000000 USD",20.03.2026 00:00:00,"7,5258","3982,055 USD","45,9600","45,8700",-,-
SX6YHX,Gold,Call,"10,000000:1","3640,000000 USD",20.03.2026 00:00:00,"8,9005","3982,055 USD","38,8700","38,7800",-,-
SX6YJ0,Gold,Put,"10,000000:1","2840,000000 USD",20.03.2026 00:00:00,"1150,3800","3982,055 USD","0,1200","0,3000",-,-
SX6YJC,Gold,Put,"10,000000:1","2400,000000 USD",20.03.2026 00:00:00,"1437,9571","3982,055 USD","0,0610","0,2400",-,-
SX6YJQ,Gold,Put,"10,000000:1","2640,000000 USD",20.03.2026 00:00:00,"1379,9536","3982,055 USD","0,0710","0,2500",-,-
SX6YJV,Gold,Put,"10,000000:1","2740,000000 USD",20.03.2026 00:00:00,"1277,9113","3982,055 USD","0,0860","0,2700",-,-
SX8S7Z,Gold,Put,"10,000000:1","3400,000000 USD",20.03.2026 00:00:00,"234,7301","3982,055 USD","1,3400","1,4700",-,-
SX8S74,Gold,Put,"10,000000:1","3500,000000 USD",20.03.2026 00:00:00,"157,5269","3982,055 USD","2,0700","2,1800",-,-
FA5N3U,Gold,Put,"10,000000:1","3700,000000 USD",20.03.2026 00:00:00,"59,2771","3982,055 USD","5,7000","5,8100",-,-
FD2T7T,Gold,Put,"10,000000:1","4020,000000 USD",20.03.2026 00:00:00,"20,7439","3982,055 USD","16,4700","16,6100",-,-
FD2T7Y,Gold,Put,"10,000000:1","4120,000000 USD",20.03.2026 00:00:00,"15,8314","3982,055 USD","21,6100","21,7600",-,-
FD2T7A,Gold,Call,"10,000000:1","4880,000000 USD",20.03.2026 00:00:00,"119,8041","3982,055 USD","2,8100","2,8800",-,-
FD2T75,Gold,Put,"10,000000:1","4260,000000 USD",20.03.2026 00:00:00,"11,4038","3982,055 USD","30,0400","30,2200",-,-
FD2T69,Gold,Call,"10,000000:1","4860,000000 USD",20.03.2026 00:00:00,"115,3879","3982,055 USD","2,9300","2,9900",-,-
SX6YJ8,Gold,Put,"10,000000:1","3000,000000 USD",20.03.2026 00:00:00,"862,4385","3982,055 USD","0,2300","0,4000",-,-
SX6YJF,Gold,Put,"10,000000:1","2460,000000 USD",20.03.2026 00:00:00,"1437,9391","3982,055 USD","0,0620","0,2400",-,-
SX6YJK,Gold,Put,"10,000000:1","2540,000000 USD",20.03.2026 00:00:00,"1437,4698","3982,055 USD","0,0640","0,2400",-,-
SX8S7X,Gold,Call,"10,000000:1","3940,000000 USD",20.03.2026 00:00:00,"16,2032","3982,055 USD","21,3800","21,3100",-,-
SX8S76,Gold,Put,"10,000000:1","3540,000000 USD",20.03.2026 00:00:00,"108,8441","3982,055 USD","3,0600","3,1700",-,-
FA0LND,Gold,Call,"10,000000:1","4000,000000 USD",20.03.2026 00:00:00,"19,4247","3982,055 USD","17,8200","17,7700",-,-
FD0UD1,Gold,Put,"10,000000:1","3900,000000 USD",20.03.2026 00:00:00,"29,8414","3982,055 USD","11,4200","11,5200",-,-
FD0UDV,Gold,Call,"10,000000:1","4280,000000 USD",20.03.2026 00:00:00,"34,7066","3982,055 USD","9,9700","9,9700",-,-
FD2T7H,Gold,Call,"10,000000:1","5020,000000 USD",20.03.2026 00:00:00,"154,7130","3982,055 USD","2,1500","2,2300",-,-
FD2T7M,Gold,Call,"10,000000:1","5100,000000 USD",20.03.2026 00:00:00,"178,7796","3982,055 USD","1,8400","1,9400",-,-
FD2T73,Gold,Put,"10,000000:1","4220,000000 USD",20.03.2026 00:00:00,"12,4536","3982,055 USD","27,5000","27,6400",-,-
SX6YKG,Gold,Put,"10,000000:1","3160,000000 USD",20.03.2026 00:00:00,"507,4505","3982,055 USD","0,5200","0,6800",-,-
SX6YKL,Gold,Put,"10,000000:1","3240,000000 USD",20.03.2026 00:00:00,"371,0158","3982,055 USD","0,7800","0,9200",-,-
SX8S73,Gold,Put,"10,000000:1","3480,000000 USD",20.03.2026 00:00:00,"138,5687","3982,055 USD","2,3800","2,4800",-,-
SX6YG6,Gold,Call,"10,000000:1","3140,000000 USD",20.03.2026 00:00:00,"4,4511","3982,055 USD","77,6200","77,5600",-,-
SX6YGT,Gold,Call,"10,000000:1","2880,000000 USD",20.03.2026 00:00:00,"3,4704","3982,055 USD","99,5000","99,4600",-,-
SX6YGY,Gold,Call,"10,000000:1","2980,000000 USD",20.03.2026 00:00:00,"3,7937","3982,055 USD","91,0300","90,9900",-,-
FA12AQ,Gold,Call,"10,000000:1","4060,000000 USD",20.03.2026 00:00:00,"21,1376","3982,055 USD","16,3800","16,3500",-,-
FA12AV,Gold,Call,"10,000000:1","4160,000000 USD",20.03.2026 00:00:00,"26,4754","3982,055 USD","13,0700","13,0500",-,-
SX8S7W,Gold,Call,"10,000000:1","3920,000000 USD",20.03.2026 00:00:00,"15,5180","3982,055 USD","22,3200","22,2700",-,-
SX8S75,Gold,Put,"10,000000:1","3520,000000 USD",20.03.2026 00:00:00,"117,3356","3982,055 USD","2,8200","2,9300",-,-
FD0UD5,Gold,Put,"10,000000:1","3980,000000 USD",20.03.2026 00:00:00,"23,3097","3982,055 USD","14,6500","14,7700",-,-
FD0UDZ,Gold,Call,"10,000000:1","4360,000000 USD",20.03.2026 00:00:00,"41,4623","3982,055 USD","8,3300","8,3400",-,-
FD2T8J,Gold,Put,"10,000000:1","4520,000000 USD",20.03.2026 00:00:00,"7,0648","3982,055 USD","48,5800","48,7800",-,-
FD2T65,Gold,Call,"10,000000:1","4780,000000 USD",20.03.2026 00:00:00,"99,1283","3982,055 USD","3,4400","3,4900",-,-
SX6YH5,Gold,Call,"10,000000:1","3800,000000 USD",20.03.2026 00:00:00,"12,0623","3982,055 USD","28,6900","28,6300",-,-
SX6YHN,Gold,Call,"10,000000:1","3460,000000 USD",20.03.2026 00:00:00,"6,6595","3982,055 USD","51,9400","51,8600",-,-
FD2UA6,Gold,Put,"10,000000:1","4740,000000 USD",19.06.2026 00:00:00,"5,1143","3982,055 USD","67,2700","67,4700",-,-
FD2UAR,Gold,Put,"10,000000:1","4440,000000 USD",19.06.2026 00:00:00,"7,6531","3982,055 USD","44,9100","45,0800",-,-
FD2UAW,Gold,Put,"10,000000:1","4540,000000 USD",19.06.2026 00:00:00,"6,6080","3982,055 USD","52,0300","52,2100",-,-
FD2UAD,Gold,Put,"10,000000:1","4200,000000 USD",19.06.2026 00:00:00,"11,6010","3982,055 USD","29,5900","29,7500",-,-
FD2T9J,Gold,Call,"10,000000:1","4820,000000 USD",19.06.2026 00:00:00,"50,8122","3982,055 USD","6,7500","6,7900",-,-
FD2T91,Gold,Call,"10,000000:1","5160,000000 USD",19.06.2026 00:00:00,"80,9873","3982,055 USD","4,2000","4,2600",-,-
FD0K3N,Gold,Put,"10,000000:1","3060,000000 USD",19.06.2026 00:00:00,"292,4001","3982,055 USD","1,0300","1,1800",-,-
FD0K37,Gold,Put,"10,000000:1","3440,000000 USD",19.06.2026 00:00:00,"82,7373","3982,055 USD","4,0700","4,1700",-,-
FD0K4L,Gold,Put,"10,000000:1","3700,000000 USD",19.06.2026 00:00:00,"38,3359","3982,055 USD","8,9100","9,0100",-,-
FD0K4G,Gold,Put,"10,000000:1","3620,000000 USD",19.06.2026 00:00:00,"48,0497","3982,055 USD","7,0800","7,1800",-,-
FD2T9T,Gold,Call,"10,000000:1","5000,000000 USD",19.06.2026 00:00:00,"65,2218","3982,055 USD","5,2300","5,2900",-,-
FD2T9Y,Gold,Call,"10,000000:1","5100,000000 USD",19.06.2026 00:00:00,"74,8377","3982,055 USD","4,5500","4,6100",-,-
FD2T9A,Gold,Call,"10,000000:1","4660,000000 USD",19.06.2026 00:00:00,"40,0724","3982,055 USD","8,5800","8,6100",-,-
FD2T96,Gold,Put,"10,000000:1","4060,000000 USD",19.06.2026 00:00:00,"15,4993","3982,055 USD","22,1300","22,2800",-,-
FD0K4D,Gold,Put,"10,000000:1","3560,000000 USD",19.06.2026 00:00:00,"57,3128","3982,055 USD","5,9300","6,0300",-,-
FD0K4R,Gold,Put,"10,000000:1","3800,000000 USD",19.06.2026 00:00:00,"29,1890","3982,055 USD","11,7100","11,8300",-,-
FD0K2A,Gold,Call,"10,000000:1","3560,000000 USD",19.06.2026 00:00:00,"6,9393","3982,055 USD","49,7800","49,6800",-,-
FD0K2Y,Gold,Call,"10,000000:1","4000,000000 USD",19.06.2026 00:00:00,"13,6534","3982,055 USD","25,2900","25,2400",-,-
FD0K2T,Gold,Call,"10,000000:1","3900,000000 USD",19.06.2026 00:00:00,"11,5779","3982,055 USD","29,8300","29,7600",-,-
FD0K28,Gold,Call,"10,000000:1","4200,000000 USD",19.06.2026 00:00:00,"19,0831","3982,055 USD","18,0800","18,0600",-,-
FD2T9N,Gold,Call,"10,000000:1","4900,000000 USD",19.06.2026 00:00:00,"56,9324","3982,055 USD","6,0200","6,0500",-,-
FD2T90,Gold,Call,"10,000000:1","5140,000000 USD",19.06.2026 00:00:00,"78,7675","3982,055 USD","4,3200","4,3700",-,-
FD2UA4,Gold,Put,"10,000000:1","4700,000000 USD",19.06.2026 00:00:00,"5,3622","3982,055 USD","64,1400","64,3700",-,-
FD2UAF,Gold,Put,"10,000000:1","4240,000000 USD",19.06.2026 00:00:00,"10,7442","3982,055 USD","31,9400","32,1300",-,-
FD2UAK,Gold,Put,"10,000000:1","4320,000000 USD",19.06.2026 00:00:00,"9,3093","3982,055 USD","36,8900","37,0900",-,-
FD0K4M,Gold,Put,"10,000000:1","3720,000000 USD",19.06.2026 00:00:00,"36,2012","3982,055 USD","9,4200","9,5400",-,-
FD0K4H,Gold,Put,"10,000000:1","3640,000000 USD",19.06.2026 00:00:00,"45,3358","3982,055 USD","7,5000","7,6100",-,-
FD0K3A,Gold,Call,"10,000000:1","4240,000000 USD",19.06.2026 00:00:00,"20,4261","3982,055 USD","16,9100","16,8800",-,-
FD0K3Y,Gold,Put,"10,000000:1","3260,000000 USD",19.06.2026 00:00:00,"148,7076","3982,055 USD","2,2000","2,3300",-,-
FD0K3T,Gold,Put,"10,000000:1","3160,000000 USD",19.06.2026 00:00:00,"207,8559","3982,055 USD","1,5200","1,6600",-,-
FD0K34,Gold,Put,"10,000000:1","3380,000000 USD",19.06.2026 00:00:00,"99,9980","3982,055 USD","3,3400","3,4500",-,-
FD0K2M,Gold,Call,"10,000000:1","3780,000000 USD",19.06.2026 00:00:00,"9,5726","3982,055 USD","36,1000","36,0200",-,-
FD0K2H,Gold,Call,"10,000000:1","3700,000000 USD",19.06.2026 00:00:00,"8,4745","3982,055 USD","40,7800","40,6900",-,-
FD0K21,Gold,Call,"10,000000:1","4060,000000 USD",19.06.2026 00:00:00,"15,0921","3982,055 USD","22,8900","22,8400",-,-
FD0K1V,Gold,Call,"10,000000:1","3260,000000 USD",19.06.2026 00:00:00,"4,8251","3982,055 USD","71,5900","71,4800",-,-
FD0K10,Gold,Call,"10,000000:1","3360,000000 USD",19.06.2026 00:00:00,"5,3973","3982,055 USD","64,0100","63,9000",-,-
FD2UAP,Gold,Put,"10,000000:1","4400,000000 USD",19.06.2026 00:00:00,"8,1482","3982,055 USD","42,1600","42,3600",-,-
FD2UAU,Gold,Put,"10,000000:1","4500,000000 USD",19.06.2026 00:00:00,"6,9936","3982,055 USD","49,1400","49,3500",-,-
FD2UAB,Gold,Put,"10,000000:1","4160,000000 USD",19.06.2026 00:00:00,"12,5502","3982,055 USD","27,3400","27,5100",-,-
FD2T9H,Gold,Call,"10,000000:1","4800,000000 USD",19.06.2026 00:00:00,"49,3583","3982,055 USD","6,9600","6,9800",-,-
FD2T9M,Gold,Call,"10,000000:1","4880,000000 USD",19.06.2026 00:00:00,"55,3781","3982,055 USD","6,1900","6,2300",-,-
FD2T94,Gold,Put,"10,000000:1","4020,000000 USD",19.06.2026 00:00:00,"16,9365","3982,055 USD","20,2300","20,3800",-,-
FD2UA3,Gold,Put,"10,000000:1","4680,000000 USD",19.06.2026 00:00:00,"5,4944","3982,055 USD","62,5900","62,8200",-,-
FD2UAJ,Gold,Put,"10,000000:1","4300,000000 USD",19.06.2026 00:00:00,"9,6368","3982,055 USD","35,6300","35,8200",-,-
FD2T9S,Gold,Call,"10,000000:1","4980,000000 USD",19.06.2026 00:00:00,"63,5362","3982,055 USD","5,3700","5,4200",-,-
FD2T9X,Gold,Call,"10,000000:1","5080,000000 USD",19.06.2026 00:00:00,"72,7806","3982,055 USD","4,6800","4,7300",-,-
FD2T9E,Gold,Call,"10,000000:1","4740,000000 USD",19.06.2026 00:00:00,"45,2159","3982,055 USD","7,6000","7,6300",-,-
FD2T95,Gold,Put,"10,000000:1","4040,000000 USD",19.06.2026 00:00:00,"16,1894","3982,055 USD","21,1700","21,3200",-,-
FD0UD7,Gold,Call,"10,000000:1","4260,000000 USD",19.06.2026 00:00:00,"21,1266","3982,055 USD","16,3500","16,3200",-,-
FD0K3D,Gold,Put,"10,000000:1","2880,000000 USD",19.06.2026 00:00:00,"514,9345","3982,055 USD","0,5100","0,6700",-,-
FD0K3W,Gold,Put,"10,000000:1","3220,000000 USD",19.06.2026 00:00:00,"169,9495","3982,055 USD","1,9000","2,0300",-,-
FD0K3R,Gold,Put,"10,000000:1","3120,000000 USD",19.06.2026 00:00:00,"239,5846","3982,055 USD","1,3100","1,4500",-,-
FD0K32,Gold,Put,"10,000000:1","3340,000000 USD",19.06.2026 00:00:00,"113,8634","3982,055 USD","2,9200","3,0300",-,-
