WKN,Basiswert,Typ,Bezugs-verhältnis,Basispreis,Bewertungs-tag,Hebel,Kurs Basiswert,Geld,Brief,Untertägige Auktion,Handeln
FA8YQS,DAX 40,Put,"100,000000:1","25900,000000 PKT",20.02.2026 00:00:00,"11,4879","23792,82 PKT","20,6900","20,7200",Mittagsauktion,-
FA8YQE,DAX 40,Put,"100,000000:1","25600,000000 PKT",20.02.2026 00:00:00,"13,0078","23792,82 PKT","18,2500","18,2900",Mittagsauktion,-
FA8YJ4,DAX 40,Put,"100,000000:1","21100,000000 PKT",20.02.2026 00:00:00,"104,3422","23792,82 PKT","2,2600","2,2800",Mittagsauktion,-
FA8YJN,DAX 40,Put,"100,000000:1","20700,000000 PKT",20.02.2026 00:00:00,"121,3885","23792,82 PKT","1,9400","1,9600",Mittagsauktion,-
FA8YM1,DAX 40,Put,"100,000000:1","23575,000000 PKT",20.02.2026 00:00:00,"34,7316","23792,82 PKT","6,8300","6,8500",Mittagsauktion,-
FA8YMY,DAX 40,Put,"100,000000:1","23500,000000 PKT",20.02.2026 00:00:00,"36,0469","23792,82 PKT","6,5800","6,6000",Mittagsauktion,-
FA8YMT,DAX 40,Put,"100,000000:1","23375,000000 PKT",20.02.2026 00:00:00,"38,3107","23792,82 PKT","6,1900","6,2100",Mittagsauktion,-
FA8YMA,DAX 40,Put,"100,000000:1","22950,000000 PKT",20.02.2026 00:00:00,"46,9260","23792,82 PKT","5,0500","5,0700",Mittagsauktion,-
FA8YH0,DAX 40,Call,"100,000000:1","28150,000000 PKT",20.02.2026 00:00:00,"1081,3100","23792,82 PKT","0,2000","0,2200",Mittagsauktion,-
FA8YHK,DAX 40,Call,"100,000000:1","27400,000000 PKT",20.02.2026 00:00:00,"609,9893","23792,82 PKT","0,3700","0,3900",Mittagsauktion,-
FA8YHF,DAX 40,Call,"100,000000:1","27200,000000 PKT",20.02.2026 00:00:00,"517,1493","23792,82 PKT","0,4400","0,4600",Mittagsauktion,-
FA8YK2,DAX 40,Put,"100,000000:1","21900,000000 PKT",20.02.2026 00:00:00,"74,8109","23792,82 PKT","3,1500","3,1800",Mittagsauktion,-
FA8YKQ,DAX 40,Put,"100,000000:1","21600,000000 PKT",20.02.2026 00:00:00,"84,9643","23792,82 PKT","2,7800","2,8000",Mittagsauktion,-
FA8YKV,DAX 40,Put,"100,000000:1","21725,000000 PKT",20.02.2026 00:00:00,"80,6441","23792,82 PKT","2,9300","2,9500",Mittagsauktion,-
FA8YKC,DAX 40,Put,"100,000000:1","21300,000000 PKT",20.02.2026 00:00:00,"95,9340","23792,82 PKT","2,4500","2,4800",Mittagsauktion,-
FD1A0N,DAX 40,Call,"100,000000:1","27025,000000 PKT",20.02.2026 00:00:00,"440,5187","23792,82 PKT","0,5200","0,5400",Mittagsauktion,-
FA8YN7,DAX 40,Put,"100,000000:1","24575,000000 PKT",20.02.2026 00:00:00,"20,9976","23792,82 PKT","11,3000","11,3300",Mittagsauktion,-
FA8YNP,DAX 40,Put,"100,000000:1","24125,000000 PKT",20.02.2026 00:00:00,"26,3469","23792,82 PKT","9,0100","9,0300",Mittagsauktion,-
FA8YNU,DAX 40,Put,"100,000000:1","24250,000000 PKT",20.02.2026 00:00:00,"24,7051","23792,82 PKT","9,6000","9,6300",Mittagsauktion,-
FA8YNB,DAX 40,Put,"100,000000:1","23825,000000 PKT",20.02.2026 00:00:00,"30,6580","23792,82 PKT","7,7400","7,7600",Mittagsauktion,-
FD24FS,DAX 40,Call,"100,000000:1","27525,000000 PKT",20.02.2026 00:00:00,"679,7187","23792,82 PKT","0,3300","0,3500",Mittagsauktion,-
FA8YQH,DAX 40,Put,"100,000000:1","25675,000000 PKT",20.02.2026 00:00:00,"12,6014","23792,82 PKT","18,8600","18,8900",Mittagsauktion,-
FA8YQM,DAX 40,Put,"100,000000:1","25775,000000 PKT",20.02.2026 00:00:00,"12,0829","23792,82 PKT","19,6600","19,6900",Mittagsauktion,-
FA8YG0,DAX 40,Call,"100,000000:1","26450,000000 PKT",20.02.2026 00:00:00,"261,4632","23792,82 PKT","0,8900","0,9100",Mittagsauktion,-
FA8YGP,DAX 40,Call,"100,000000:1","25900,000000 PKT",20.02.2026 00:00:00,"148,7009","23792,82 PKT","1,5900","1,6000",Mittagsauktion,-
FA8YGU,DAX 40,Call,"100,000000:1","26150,000000 PKT",20.02.2026 00:00:00,"190,3292","23792,82 PKT","1,2300","1,2500",Mittagsauktion,-
FA8YGB,DAX 40,Call,"100,000000:1","25300,000000 PKT",20.02.2026 00:00:00,"82,6106","23792,82 PKT","2,8600","2,8800",Mittagsauktion,-
FA8YM9,DAX 40,Put,"100,000000:1","23775,000000 PKT",20.02.2026 00:00:00,"31,5944","23792,82 PKT","7,5100","7,5300",Mittagsauktion,-
FA8YMN,DAX 40,Put,"100,000000:1","23250,000000 PKT",20.02.2026 00:00:00,"40,6664","23792,82 PKT","5,8200","5,8500",Mittagsauktion,-
FA8YK8,DAX 40,Put,"100,000000:1","22050,000000 PKT",20.02.2026 00:00:00,"70,1825","23792,82 PKT","3,3700","3,3900",Mittagsauktion,-
FA8YKN,DAX 40,Put,"100,000000:1","21550,000000 PKT",20.02.2026 00:00:00,"86,8302","23792,82 PKT","2,7200","2,7400",Mittagsauktion,-
FA8YP9,DAX 40,Put,"100,000000:1","25475,000000 PKT",20.02.2026 00:00:00,"13,7364","23792,82 PKT","17,3000","17,3100",Mittagsauktion,-
FA8YPZ,DAX 40,Put,"100,000000:1","25225,000000 PKT",20.02.2026 00:00:00,"15,3591","23792,82 PKT","15,4600","15,4700",Mittagsauktion,-
FA8YPL,DAX 40,Put,"100,000000:1","24900,000000 PKT",20.02.2026 00:00:00,"17,9013","23792,82 PKT","13,2600","13,2900",Mittagsauktion,-
FA8YPG,DAX 40,Put,"100,000000:1","24800,000000 PKT",20.02.2026 00:00:00,"18,7924","23792,82 PKT","12,6300","12,6600",Mittagsauktion,-
FA8YF7,DAX 40,Call,"100,000000:1","25100,000000 PKT",20.02.2026 00:00:00,"68,7605","23792,82 PKT","3,4400","3,4600",Mittagsauktion,-
FA8YFX,DAX 40,Call,"100,000000:1","24600,000000 PKT",20.02.2026 00:00:00,"45,0565","23792,82 PKT","5,2700","5,2800",Mittagsauktion,-
FA8YFS,DAX 40,Call,"100,000000:1","24350,000000 PKT",20.02.2026 00:00:00,"37,0007","23792,82 PKT","6,4100","6,4300",Mittagsauktion,-
FA8YFE,DAX 40,Call,"100,000000:1","23750,000000 PKT",20.02.2026 00:00:00,"24,4263","23792,82 PKT","9,7300","9,7500",Mittagsauktion,-
FD0QB1,DAX 40,Put,"100,000000:1","20350,000000 PKT",20.02.2026 00:00:00,"138,3248","23792,82 PKT","1,7000","1,7200",Mittagsauktion,-
FD1AZ9,DAX 40,Call,"100,000000:1","26375,000000 PKT",20.02.2026 00:00:00,"237,8801","23792,82 PKT","0,9800","1,0000",Mittagsauktion,-
FD0QBS,DAX 40,Call,"100,000000:1","22400,000000 PKT",20.02.2026 00:00:00,"12,1076","23792,82 PKT","19,6300","19,6600",Mittagsauktion,-
FD0QBX,DAX 40,Put,"100,000000:1","20250,000000 PKT",20.02.2026 00:00:00,"144,1876","23792,82 PKT","1,6300","1,6500",Mittagsauktion,-
FD1AZN,DAX 40,Call,"100,000000:1","25325,000000 PKT",20.02.2026 00:00:00,"84,6678","23792,82 PKT","2,8000","2,8100",Mittagsauktion,-
FD1AY2,DAX 40,Call,"100,000000:1","24325,000000 PKT",20.02.2026 00:00:00,"36,3228","23792,82 PKT","6,5300","6,5500",Mittagsauktion,-
FD0QCA,DAX 40,Put,"100,000000:1","20575,000000 PKT",20.02.2026 00:00:00,"127,2307","23792,82 PKT","1,8500","1,8700",Mittagsauktion,-
FD1AYC,DAX 40,Call,"100,000000:1","23125,000000 PKT",20.02.2026 00:00:00,"17,0054","23792,82 PKT","13,9800","13,9900",Mittagsauktion,-
FD1AYV,DAX 40,Call,"100,000000:1","23975,000000 PKT",20.02.2026 00:00:00,"28,3228","23792,82 PKT","8,3800","8,4100",Mittagsauktion,-
FD1AYQ,DAX 40,Call,"100,000000:1","23725,000000 PKT",20.02.2026 00:00:00,"24,0316","23792,82 PKT","9,8800","9,9100",Mittagsauktion,-
FA8YQP,DAX 40,Put,"100,000000:1","25825,000000 PKT",20.02.2026 00:00:00,"11,8362","23792,82 PKT","20,0700","20,0800",Mittagsauktion,-
FA8YQU,DAX 40,Put,"100,000000:1","25950,000000 PKT",20.02.2026 00:00:00,"11,2539","23792,82 PKT","21,1100","21,1300",Mittagsauktion,-
FA8YQB,DAX 40,Put,"100,000000:1","25525,000000 PKT",20.02.2026 00:00:00,"13,4336","23792,82 PKT","17,6800","17,7000",Mittagsauktion,-
FA8YJ2,DAX 40,Put,"100,000000:1","21050,000000 PKT",20.02.2026 00:00:00,"106,2149","23792,82 PKT","2,2200","2,2300",Mittagsauktion,-
FA8YJZ,DAX 40,Put,"100,000000:1","20975,000000 PKT",20.02.2026 00:00:00,"109,6314","23792,82 PKT","2,1500","2,1700",Mittagsauktion,-
FA8YJL,DAX 40,Call,"100,000000:1","29150,000000 PKT",20.02.2026 00:00:00,"1982,3581","23792,82 PKT","0,1000","0,1200",Mittagsauktion,-
FA8YJG,DAX 40,Call,"100,000000:1","28950,000000 PKT",20.02.2026 00:00:00,"1829,8323","23792,82 PKT","0,1100","0,1300",Mittagsauktion,-
FA8YE9,DAX 40,Call,"100,000000:1","23500,000000 PKT",20.02.2026 00:00:00,"20,9611","23792,82 PKT","11,3400","11,3600",Mittagsauktion,-
FA8YEV,DAX 40,Call,"100,000000:1","22800,000000 PKT",20.02.2026 00:00:00,"14,4713","23792,82 PKT","16,4300","16,4500",Mittagsauktion,-
FA8YP2,DAX 40,Put,"100,000000:1","25300,000000 PKT",20.02.2026 00:00:00,"14,8411","23792,82 PKT","16,0000","16,0100",Mittagsauktion,-
FA8YPX,DAX 40,Put,"100,000000:1","25175,000000 PKT",20.02.2026 00:00:00,"15,7141","23792,82 PKT","15,1100","15,1200",Mittagsauktion,-
FA8YPS,DAX 40,Put,"100,000000:1","25050,000000 PKT",20.02.2026 00:00:00,"16,6603","23792,82 PKT","14,2500","14,2600",Mittagsauktion,-
FA8YPE,DAX 40,Put,"100,000000:1","24750,000000 PKT",20.02.2026 00:00:00,"19,2483","23792,82 PKT","12,3300","12,3400",Mittagsauktion,-
FA8YF4,DAX 40,Call,"100,000000:1","24950,000000 PKT",20.02.2026 00:00:00,"60,3803","23792,82 PKT","3,9300","3,9500",Mittagsauktion,-
FA8YFK,DAX 40,Call,"100,000000:1","24000,000000 PKT",20.02.2026 00:00:00,"28,8376","23792,82 PKT","8,2400","8,2600",Mittagsauktion,-
FA8YFF,DAX 40,Call,"100,000000:1","23800,000000 PKT",20.02.2026 00:00:00,"25,2290","23792,82 PKT","9,4200","9,4400",Mittagsauktion,-
FD24FT,DAX 40,Call,"100,000000:1","27575,000000 PKT",20.02.2026 00:00:00,"699,6417","23792,82 PKT","0,3200","0,3400",Mittagsauktion,-
FD1AX1,DAX 40,Call,"100,000000:1","22575,000000 PKT",20.02.2026 00:00:00,"13,0505","23792,82 PKT","18,2100","18,2400",Mittagsauktion,-
FD1AXL,DAX 40,Call,"100,000000:1","21975,000000 PKT",20.02.2026 00:00:00,"10,2548","23792,82 PKT","23,1900","23,2100",Mittagsauktion,-
FD1AXZ,DAX 40,Call,"100,000000:1","22475,000000 PKT",20.02.2026 00:00:00,"12,5018","23792,82 PKT","19,0200","19,0500",Mittagsauktion,-
FD0QCB,DAX 40,Put,"100,000000:1","20600,000000 PKT",20.02.2026 00:00:00,"126,5476","23792,82 PKT","1,8600","1,8800",Mittagsauktion,-
FA8YH9,DAX 40,Call,"100,000000:1","28600,000000 PKT",20.02.2026 00:00:00,"1486,9471","23792,82 PKT","0,1400","0,1600",Mittagsauktion,-
FA8YHY,DAX 40,Call,"100,000000:1","28050,000000 PKT",20.02.2026 00:00:00,"1034,4124","23792,82 PKT","0,2100","0,2300",Mittagsauktion,-
FA8YHT,DAX 40,Call,"100,000000:1","27800,000000 PKT",20.02.2026 00:00:00,"849,6662","23792,82 PKT","0,2600","0,2800",Mittagsauktion,-
FA8YHA,DAX 40,Call,"100,000000:1","26950,000000 PKT",20.02.2026 00:00:00,"417,3661","23792,82 PKT","0,5600","0,5800",Mittagsauktion,-
FD1A0C,DAX 40,Call,"100,000000:1","26525,000000 PKT",20.02.2026 00:00:00,"276,6568","23792,82 PKT","0,8400","0,8600",Mittagsauktion,-
FD1A0V,DAX 40,Put,"100,000000:1","20200,000000 PKT",20.02.2026 00:00:00,"146,8558","23792,82 PKT","1,6000","1,6200",Mittagsauktion,-
FD1A0Q,DAX 40,Call,"100,000000:1","27125,000000 PKT",20.02.2026 00:00:00,"485,5405","23792,82 PKT","0,4700","0,4900",Mittagsauktion,-
FA8YF5,DAX 40,Call,"100,000000:1","25000,000000 PKT",20.02.2026 00:00:00,"62,9400","23792,82 PKT","3,7600","3,7800",Mittagsauktion,-
FA8YFQ,DAX 40,Call,"100,000000:1","24250,000000 PKT",20.02.2026 00:00:00,"34,3802","23792,82 PKT","6,9000","6,9300",Mittagsauktion,-
FA8YFV,DAX 40,Call,"100,000000:1","24500,000000 PKT",20.02.2026 00:00:00,"41,5920","23792,82 PKT","5,7000","5,7300",Mittagsauktion,-
FA8YFC,DAX 40,Call,"100,000000:1","23650,000000 PKT",20.02.2026 00:00:00,"22,9418","23792,82 PKT","10,3600","10,3800",Mittagsauktion,-
FD1AZ8,DAX 40,Call,"100,000000:1","26325,000000 PKT",20.02.2026 00:00:00,"230,9820","23792,82 PKT","1,0100","1,0300",Mittagsauktion,-
FD1AZM,DAX 40,Call,"100,000000:1","25275,000000 PKT",20.02.2026 00:00:00,"80,6470","23792,82 PKT","2,9300","2,9500",Mittagsauktion,-
FD1AZH,DAX 40,Call,"100,000000:1","25075,000000 PKT",20.02.2026 00:00:00,"67,2075","23792,82 PKT","3,5200","3,5400",Mittagsauktion,-
FD24FN,DAX 40,Call,"100,000000:1","27325,000000 PKT",20.02.2026 00:00:00,"580,2964","23792,82 PKT","0,4000","0,4200",Mittagsauktion,-
FD1AX9,DAX 40,Call,"100,000000:1","22975,000000 PKT",20.02.2026 00:00:00,"15,7363","23792,82 PKT","15,1000","15,1200",Mittagsauktion,-
FD1AXT,DAX 40,Call,"100,000000:1","22175,000000 PKT",20.02.2026 00:00:00,"11,0563","23792,82 PKT","21,4900","21,5200",Mittagsauktion,-
FD1AXY,DAX 40,Call,"100,000000:1","22425,000000 PKT",20.02.2026 00:00:00,"12,2379","23792,82 PKT","19,4400","19,4500",Mittagsauktion,-
FA8YG5,DAX 40,Call,"100,000000:1","26700,000000 PKT",20.02.2026 00:00:00,"325,9062","23792,82 PKT","0,7100","0,7300",Mittagsauktion,-
FA8YGZ,DAX 40,Call,"100,000000:1","26400,000000 PKT",20.02.2026 00:00:00,"245,2747","23792,82 PKT","0,9600","0,9800",Mittagsauktion,-
FA8YGL,DAX 40,Call,"100,000000:1","25750,000000 PKT",20.02.2026 00:00:00,"127,2371","23792,82 PKT","1,8500","1,8700",Mittagsauktion,-
FA8YGG,DAX 40,Call,"100,000000:1","25550,000000 PKT",20.02.2026 00:00:00,"104,8018","23792,82 PKT","2,2500","2,2700",Mittagsauktion,-
FA8YN6,DAX 40,Put,"100,000000:1","24550,000000 PKT",20.02.2026 00:00:00,"21,2820","23792,82 PKT","11,1600","11,1800",Mittagsauktion,-
FA8YNY,DAX 40,Put,"100,000000:1","24350,000000 PKT",20.02.2026 00:00:00,"23,5344","23792,82 PKT","10,1000","10,1200",Mittagsauktion,-
FA8YNT,DAX 40,Put,"100,000000:1","24225,000000 PKT",20.02.2026 00:00:00,"25,1515","23792,82 PKT","9,4400","9,4600",Mittagsauktion,-
FA8YNA,DAX 40,Put,"100,000000:1","23800,000000 PKT",20.02.2026 00:00:00,"31,0592","23792,82 PKT","7,6400","7,6600",Mittagsauktion,-
FA8YE6,DAX 40,Call,"100,000000:1","23350,000000 PKT",20.02.2026 00:00:00,"19,2036","23792,82 PKT","12,3700","12,3900",Mittagsauktion,-
FA8YEX,DAX 40,Call,"100,000000:1","22900,000000 PKT",20.02.2026 00:00:00,"15,1646","23792,82 PKT","15,6600","15,6900",Mittagsauktion,-
FA8YES,DAX 40,Call,"100,000000:1","22650,000000 PKT",20.02.2026 00:00:00,"13,4882","23792,82 PKT","17,6100","17,6400",Mittagsauktion,-
FA8YL7,DAX 40,Put,"100,000000:1","22875,000000 PKT",20.02.2026 00:00:00,"48,5554","23792,82 PKT","4,8800","4,8900",Mittagsauktion,-
FA8YLQ,DAX 40,Put,"100,000000:1","22450,000000 PKT",20.02.2026 00:00:00,"58,8894","23792,82 PKT","4,0200","4,0400",Mittagsauktion,-
FA8YLV,DAX 40,Put,"100,000000:1","22575,000000 PKT",20.02.2026 00:00:00,"55,7221","23792,82 PKT","4,2500","4,2700",Mittagsauktion,-
FA8YLC,DAX 40,Put,"100,000000:1","22150,000000 PKT",20.02.2026 00:00:00,"67,2034","23792,82 PKT","3,5200","3,5400",Mittagsauktion,-
FD1A0F,DAX 40,Call,"100,000000:1","26675,000000 PKT",20.02.2026 00:00:00,"321,5155","23792,82 PKT","0,7300","0,7400",Mittagsauktion,-
FD1A0K,DAX 40,Call,"100,000000:1","26875,000000 PKT",20.02.2026 00:00:00,"383,7476","23792,82 PKT","0,6000","0,6200",Mittagsauktion,-
FA8YJ9,DAX 40,Put,"100,000000:1","21225,000000 PKT",20.02.2026 00:00:00,"99,1251","23792,82 PKT","2,3800","2,4000",Mittagsauktion,-
FA8YJX,DAX 40,Put,"100,000000:1","20925,000000 PKT",20.02.2026 00:00:00,"111,6842","23792,82 PKT","2,1100","2,1300",Mittagsauktion,-
FA8YJS,DAX 40,Put,"100,000000:1","20800,000000 PKT",20.02.2026 00:00:00,"117,1922","23792,82 PKT","2,0100","2,0300",Mittagsauktion,-
FA8YJE,DAX 40,Call,"100,000000:1","28850,000000 PKT",20.02.2026 00:00:00,"1699,3823","23792,82 PKT","0,1200","0,1400",Mittagsauktion,-
FA8YM5,DAX 40,Put,"100,000000:1","23675,000000 PKT",20.02.2026 00:00:00,"33,0439","23792,82 PKT","7,1700","7,1900",Mittagsauktion,-
FA8YMJ,DAX 40,Put,"100,000000:1","23150,000000 PKT",20.02.2026 00:00:00,"42,7169","23792,82 PKT","5,5500","5,5700",Mittagsauktion,-
FA8YH5,DAX 40,Call,"100,000000:1","28400,000000 PKT",20.02.2026 00:00:00,"1321,6682","23792,82 PKT","0,1600","0,1800",Mittagsauktion,-
FA8YHP,DAX 40,Call,"100,000000:1","27600,000000 PKT",20.02.2026 00:00:00,"720,9197","23792,82 PKT","0,3100","0,3300",Mittagsauktion,-
FA8YHU,DAX 40,Call,"100,000000:1","27850,000000 PKT",20.02.2026 00:00:00,"881,1538","23792,82 PKT","0,2500","0,2700",Mittagsauktion,-
FA8YHB,DAX 40,Call,"100,000000:1","27000,000000 PKT",20.02.2026 00:00:00,"432,5573","23792,82 PKT","0,5300","0,5500",Mittagsauktion,-
FA8YK6,DAX 40,Put,"100,000000:1","22000,000000 PKT",20.02.2026 00:00:00,"71,8832","23792,82 PKT","3,2900","3,3100",Mittagsauktion,-
FA8YKZ,DAX 40,Put,"100,000000:1","21825,000000 PKT",20.02.2026 00:00:00,"77,5014","23792,82 PKT","3,0500","3,0700",Mittagsauktion,-
FA8YKL,DAX 40,Put,"100,000000:1","21500,000000 PKT",20.02.2026 00:00:00,"88,7804","23792,82 PKT","2,6700","2,6900",Mittagsauktion,-
FA8YKG,DAX 40,Put,"100,000000:1","21400,000000 PKT",20.02.2026 00:00:00,"92,2047","23792,82 PKT","2,5600","2,5800",Mittagsauktion,-
FA8YN3,DAX 40,Put,"100,000000:1","24475,000000 PKT",20.02.2026 00:00:00,"22,0913","23792,82 PKT","10,7500","10,7700",Mittagsauktion,-
FA8YNZ,DAX 40,Put,"100,000000:1","24375,000000 PKT",20.02.2026 00:00:00,"23,2353","23792,82 PKT","10,2300","10,2400",Mittagsauktion,-
FA8YNL,DAX 40,Put,"100,000000:1","24050,000000 PKT",20.02.2026 00:00:00,"27,4116","23792,82 PKT","8,6700","8,6900",Mittagsauktion,-
FA8YNG,DAX 40,Put,"100,000000:1","23950,000000 PKT",20.02.2026 00:00:00,"28,8401","23792,82 PKT","8,2400","8,2600",Mittagsauktion,-
FD1AY3,DAX 40,Call,"100,000000:1","24375,000000 PKT",20.02.2026 00:00:00,"37,7057","23792,82 PKT","6,2900","6,3100",Mittagsauktion,-
FD0QCE,DAX 40,Put,"100,000000:1","20675,000000 PKT",20.02.2026 00:00:00,"122,6425","23792,82 PKT","1,9200","1,9400",Mittagsauktion,-
FD1AYD,DAX 40,Call,"100,000000:1","23175,000000 PKT",20.02.2026 00:00:00,"17,4435","23792,82 PKT","13,6100","13,6400",Mittagsauktion,-
FD1AYW,DAX 40,Call,"100,000000:1","24025,000000 PKT",20.02.2026 00:00:00,"29,3021","23792,82 PKT","8,1000","8,1200",Mittagsauktion,-
FD1AYR,DAX 40,Call,"100,000000:1","23775,000000 PKT",20.02.2026 00:00:00,"24,7843","23792,82 PKT","9,5700","9,6000",Mittagsauktion,-
FA8YL4,DAX 40,Put,"100,000000:1","22800,000000 PKT",20.02.2026 00:00:00,"50,2973","23792,82 PKT","4,7100","4,7300",Mittagsauktion,-
FA8YLN,DAX 40,Put,"100,000000:1","22400,000000 PKT",20.02.2026 00:00:00,"60,2338","23792,82 PKT","3,9300","3,9500",Mittagsauktion,-
FA8YQQ,DAX 40,Put,"100,000000:1","25850,000000 PKT",20.02.2026 00:00:00,"11,7261","23792,82 PKT","20,2600","20,2900",Mittagsauktion,-
FA8YQV,DAX 40,Put,"100,000000:1","25975,000000 PKT",20.02.2026 00:00:00,"11,1546","23792,82 PKT","21,3200","21,3300",Mittagsauktion,-
FA8YQC,DAX 40,Put,"100,000000:1","25550,000000 PKT",20.02.2026 00:00:00,"13,2998","23792,82 PKT","17,8600","17,8900",Mittagsauktion,-
FA8YK0,DAX 40,Put,"100,000000:1","21850,000000 PKT",20.02.2026 00:00:00,"76,4911","23792,82 PKT","3,0900","3,1100",Mittagsauktion,-
FA8YKY,DAX 40,Put,"100,000000:1","21800,000000 PKT",20.02.2026 00:00:00,"78,2610","23792,82 PKT","3,0200","3,0400",Mittagsauktion,-
FA8YKT,DAX 40,Put,"100,000000:1","21675,000000 PKT",20.02.2026 00:00:00,"82,3184","23792,82 PKT","2,8700","2,9000",Mittagsauktion,-
FA8YKA,DAX 40,Put,"100,000000:1","21250,000000 PKT",20.02.2026 00:00:00,"98,3155","23792,82 PKT","2,4000","2,4200",Mittagsauktion,-
FA8YP3,DAX 40,Put,"100,000000:1","25325,000000 PKT",20.02.2026 00:00:00,"14,6866","23792,82 PKT","16,1800","16,2000",Mittagsauktion,-
FA8YPY,DAX 40,Put,"100,000000:1","25200,000000 PKT",20.02.2026 00:00:00,"15,5512","23792,82 PKT","15,2900","15,3100",Mittagsauktion,-
FA8YPT,DAX 40,Put,"100,000000:1","25075,000000 PKT",20.02.2026 00:00:00,"16,4885","23792,82 PKT","14,4200","14,4400",Mittagsauktion,-
FA8YPA,DAX 40,Put,"100,000000:1","24650,000000 PKT",20.02.2026 00:00:00,"20,2496","23792,82 PKT","11,7300","11,7500",Mittagsauktion,-
FA8YN9,DAX 40,Put,"100,000000:1","24625,000000 PKT",20.02.2026 00:00:00,"20,4925","23792,82 PKT","11,5900","11,6100",Mittagsauktion,-
FA8YNR,DAX 40,Put,"100,000000:1","24175,000000 PKT",20.02.2026 00:00:00,"25,6936","23792,82 PKT","9,2400","9,2600",Mittagsauktion,-
FA8YNW,DAX 40,Put,"100,000000:1","24300,000000 PKT",20.02.2026 00:00:00,"24,1051","23792,82 PKT","9,8500","9,8700",Mittagsauktion,-
FA8YND,DAX 40,Put,"100,000000:1","23875,000000 PKT",20.02.2026 00:00:00,"29,9274","23792,82 PKT","7,9400","7,9500",Mittagsauktion,-
FA8YF3,DAX 40,Call,"100,000000:1","24900,000000 PKT",20.02.2026 00:00:00,"57,7463","23792,82 PKT","4,1000","4,1200",Mittagsauktion,-
FA8YFJ,DAX 40,Call,"100,000000:1","23950,000000 PKT",20.02.2026 00:00:00,"27,8592","23792,82 PKT","8,5300","8,5500",Mittagsauktion,-
FD1AY7,DAX 40,Call,"100,000000:1","24575,000000 PKT",20.02.2026 00:00:00,"44,1409","23792,82 PKT","5,3800","5,4000",Mittagsauktion,-
FD1AYM,DAX 40,Call,"100,000000:1","23575,000000 PKT",20.02.2026 00:00:00,"21,9077","23792,82 PKT","10,8400","10,8700",Mittagsauktion,-
FD1AYH,DAX 40,Call,"100,000000:1","23375,000000 PKT",20.02.2026 00:00:00,"19,4853","23792,82 PKT","12,2000","12,2100",Mittagsauktion,-
FA8YL8,DAX 40,Put,"100,000000:1","22900,000000 PKT",20.02.2026 00:00:00,"48,0673","23792,82 PKT","4,9300","4,9500",Mittagsauktion,-
FA8YLR,DAX 40,Put,"100,000000:1","22475,000000 PKT",20.02.2026 00:00:00,"58,1734","23792,82 PKT","4,0700","4,0900",Mittagsauktion,-
FA8YLW,DAX 40,Put,"100,000000:1","22600,000000 PKT",20.02.2026 00:00:00,"55,0725","23792,82 PKT","4,3000","4,3200",Mittagsauktion,-
FA8YLD,DAX 40,Put,"100,000000:1","22175,000000 PKT",20.02.2026 00:00:00,"66,4525","23792,82 PKT","3,5600","3,5800",Mittagsauktion,-
FA8YJ7,DAX 40,Put,"100,000000:1","21175,000000 PKT",20.02.2026 00:00:00,"101,2389","23792,82 PKT","2,3300","2,3500",Mittagsauktion,-
FA8YJQ,DAX 40,Put,"100,000000:1","20750,000000 PKT",20.02.2026 00:00:00,"119,5510","23792,82 PKT","1,9700","1,9900",Mittagsauktion,-
FA8YJV,DAX 40,Put,"100,000000:1","20875,000000 PKT",20.02.2026 00:00:00,"113,8196","23792,82 PKT","2,0700","2,0900",Mittagsauktion,-
FA8YJC,DAX 40,Call,"100,000000:1","28750,000000 PKT",20.02.2026 00:00:00,"1586,0990","23792,82 PKT","0,1300","0,1500",Mittagsauktion,-
FD1A0D,DAX 40,Call,"100,000000:1","26575,000000 PKT",20.02.2026 00:00:00,"290,0977","23792,82 PKT","0,8000","0,8200",Mittagsauktion,-
FD1A0W,DAX 40,Put,"100,000000:1","20225,000000 PKT",20.02.2026 00:00:00,"145,0771","23792,82 PKT","1,6200","1,6400",Mittagsauktion,-
FD1A0R,DAX 40,Put,"100,000000:1","20100,000000 PKT",20.02.2026 00:00:00,"151,5405","23792,82 PKT","1,5500","1,5700",Mittagsauktion,-
FA8YP7,DAX 40,Put,"100,000000:1","25425,000000 PKT",20.02.2026 00:00:00,"14,0447","23792,82 PKT","16,9200","16,9300",Mittagsauktion,-
FA8YPJ,DAX 40,Put,"100,000000:1","24850,000000 PKT",20.02.2026 00:00:00,"18,3437","23792,82 PKT","12,9500","12,9600",Mittagsauktion,-
FA8YF9,DAX 40,Call,"100,000000:1","25200,000000 PKT",20.02.2026 00:00:00,"75,2941","23792,82 PKT","3,1400","3,1600",Mittagsauktion,-
FA8YFP,DAX 40,Call,"100,000000:1","24200,000000 PKT",20.02.2026 00:00:00,"33,1378","23792,82 PKT","7,1600","7,1800",Mittagsauktion,-
FA8YFU,DAX 40,Call,"100,000000:1","24450,000000 PKT",20.02.2026 00:00:00,"40,2574","23792,82 PKT","5,8900","5,9200",Mittagsauktion,-
FA8YFB,DAX 40,Call,"100,000000:1","23600,000000 PKT",20.02.2026 00:00:00,"22,2367","23792,82 PKT","10,6800","10,7000",Mittagsauktion,-
